geo,TIME_PERIOD,rail_f_total_Nat&INT_mio_tkm,rail_length_km,rail_modal_share_pc,total_tkm,TRN_FUL,WAG_FUL,NST01_Agriculture,NST02_Mining,NST03_MetalOres,NST04_FoodProducts,NST05_Textiles,NST06_Wood,NST07_Coke_Petroleum,NST08_Chemicals,NST09_NonMetallicMinerals,NST10_Metals,NST11_Machinery,NST12_TransportEquipment,NST13_Furniture,NST14_SecondaryRawMaterials,NST15_Waste,NST16_Mail,NST17_Equipment,NST18_HouseholdGoods,NST19_EmptyContainers,NST20_OtherGoods
IT,2024,22933.0,,,58768.5,54661.0,4060.5,1785.0,131.0,518.0,1444.0,33.0,452.0,304.0,728.0,234.0,3238.0,104.0,1176.0,69.0,614.0,0.0,216.0,113.0,546.0,11226.0,1.0
LT,2008,14748.0,1765.4,73.0,34859.0,0.0,34859.0,777.0,1483.0,912.0,528.0,15.0,296.0,5502.0,3575.0,426.0,891.0,58.0,128.0,7.0,137.0,0.0,2.0,1.0,0.0,10.0,0.0
LT,2009,11888.0,1767.6,70.4,27278.5,0.0,27278.5,549.0,1098.0,871.0,585.0,1.0,186.0,4725.0,3112.0,215.0,336.0,28.0,81.0,2.0,75.0,0.0,0.0,23.0,0.0,0.0,0.0
LT,2010,13431.0,1767.6,72.8,30746.0,0.0,30746.0,431.0,1365.0,1056.0,733.0,2.0,228.0,4368.0,4164.0,301.0,512.0,39.0,107.0,3.0,99.0,0.0,0.0,23.0,0.0,0.0,0.0
LT,2011,15088.0,1767.6,73.7,33709.0,0.0,33709.0,459.0,1199.0,1265.0,697.0,4.0,267.0,4696.0,5010.0,315.0,878.0,42.0,126.0,5.0,104.0,0.0,0.0,24.0,0.0,0.0,0.0
LT,2012,14172.0,1767.6,70.3,31774.5,0.0,31774.5,799.0,752.0,1023.0,730.0,4.0,219.0,4499.0,4675.0,312.0,827.0,31.0,136.0,5.0,95.0,0.0,30.0,32.0,0.0,0.0,0.0
LT,2013,13344.0,1767.6,66.6,30686.0,0.0,30686.0,813.0,866.0,1358.0,778.0,4.0,259.0,4000.0,3949.0,332.0,685.0,29.0,133.0,5.0,75.0,0.0,32.0,25.0,0.0,0.0,0.0
LT,2014,14307.0,1767.6,68.1,31653.5,0.0,31653.5,962.0,729.0,1322.0,701.0,5.0,244.0,3555.0,5479.0,319.0,714.0,27.0,110.0,6.0,84.0,0.0,27.0,22.0,0.0,0.0,0.0
LT,2015,14036.0,1877.2,65.9,31044.5,0.0,31044.5,852.0,644.0,1005.0,611.0,3.0,201.0,3662.0,5544.0,281.0,1050.0,24.0,55.0,4.0,69.0,0.0,22.0,10.0,0.0,0.0,0.0
LT,2016,13790.0,1911.3,65.0,30720.5,0.0,30720.5,746.0,751.0,1050.0,690.0,6.0,250.0,3643.0,5222.0,404.0,846.0,25.0,57.0,5.0,71.0,0.0,23.0,1.0,0.0,0.0,0.0
LT,2017,15414.0,1911.3,66.7,34026.0,0.0,34026.0,856.0,1452.0,1328.0,698.0,10.0,205.0,3488.0,5761.0,441.0,925.0,31.0,87.0,8.0,92.0,0.0,30.0,1.0,0.0,0.0,0.0
LT,2018,16885.0,1910.7,67.9,36830.5,0.0,36830.5,876.0,1903.0,1765.0,758.0,8.0,241.0,3353.0,6184.0,453.0,1039.0,35.0,105.0,9.0,125.0,0.0,32.0,1.0,0.0,0.0,0.0
LT,2019,16181.0,1910.7,67.4,35695.0,0.0,35695.0,1029.0,1305.0,1971.0,797.0,7.0,283.0,3202.0,6100.0,458.0,702.0,35.0,117.0,10.0,133.0,0.0,30.0,1.0,0.0,0.0,0.0
LT,2020,15865.0,1910.8,64.7,34647.5,0.0,34647.5,1114.0,1491.0,2014.0,763.0,11.0,244.0,2471.0,6441.0,425.0,556.0,58.0,100.0,12.0,138.0,0.0,24.0,2.0,0.0,0.0,0.0
LT,2021,14566.0,1910.8,62.5,32823.0,0.0,32823.0,854.0,1047.0,1777.0,798.0,18.0,212.0,2069.0,6350.0,452.0,530.0,111.0,100.0,22.0,178.0,0.0,47.0,1.0,0.0,0.0,0.0
LT,2022,7375.0,1919.2,46.4,19176.0,0.0,19176.0,845.0,385.0,1039.0,887.0,5.0,105.0,1890.0,1246.0,369.0,300.0,34.0,44.0,23.0,149.0,0.0,52.0,4.0,0.0,0.0,0.0
LT,2023,6307.0,1924.3,39.1,16765.5,0.0,16765.5,1125.0,71.0,1118.0,816.0,4.0,10.0,1866.0,611.0,263.0,184.0,12.0,32.0,16.0,106.0,0.0,45.0,29.0,0.0,0.0,0.0
LT,2024,5905.0,,,15781.5,0.0,15781.5,916.0,63.0,1212.0,839.0,3.0,9.0,1579.0,700.0,284.0,92.0,6.0,30.0,25.0,102.0,0.0,43.0,0.0,0.0,0.0,0.0
LU,2008,279.0,275.0,9.9,,,,,,,,,,,,,,,,,,,,,,,
LU,2009,200.0,275.0,8.2,,,,,,,,,,,,,,,,,,,,,,,
LU,2010,323.0,275.0,11.6,,,,,,,,,,,,,,,,,,,,,,,
LU,2011,288.0,275.0,10.5,,,,,,,,,,,,,,,,,,,,,,,
LU,2012,231.0,275.0,7.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,28.0,44.0,0.0,123.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0
LU,2013,218.0,275.0,7.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,30.0,38.0,0.0,111.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0
LU,2014,208.0,275.0,6.1,,,,,,,,,,,,,,,,,,,,,,,
LU,2015,207.0,275.0,7.1,,,,,,,,,,,,,,,,,,,,,,,
LU,2016,201.0,275.0,6.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,37.0,1.0,10.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LU,2017,213.0,271.0,6.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.0,8.0,150.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
LU,2018,223.0,271.0,8.1,,,,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,8.0,157.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0
LU,2019,191.0,271.0,6.9,,,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,2.0,11.0,140.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
LU,2020,162.0,271.0,6.6,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,8.0,118.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0
LU,2021,176.0,271.0,6.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,7.0,125.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0
LU,2022,167.0,271.0,6.2,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,5.0,115.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0
LU,2023,174.0,271.0,7.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,4.0,122.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,3.0
LU,2024,150.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,109.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,1.0
LV,2008,19581.0,2263.0,83.4,,,,549.0,6408.0,67.0,552.0,43.0,316.0,7215.0,1527.0,1860.0,930.0,24.0,44.0,1.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0
LV,2009,18725.0,1884.0,85.4,,,,500.0,6570.0,284.0,506.0,18.0,212.0,7832.0,2090.0,36.0,607.0,20.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
LV,2010,17179.0,1897.0,82.1,,,,473.0,5123.0,770.0,468.0,54.0,283.0,6371.0,1052.0,1576.0,849.0,19.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,103.0,0.0
LV,2011,21410.0,1865.0,84.2,,,,600.0,7355.0,816.0,573.0,20.0,292.0,7758.0,2940.0,29.0,676.0,22.0,41.0,3.0,0.0,0.0,0.0,0.0,0.0,285.0,0.0
LV,2012,21867.0,1859.0,84.1,,,,1077.0,8064.0,550.0,656.0,21.0,320.0,7310.0,2978.0,36.0,532.0,31.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0
LV,2013,19532.0,1859.0,81.2,,,,473.0,7653.0,463.0,588.0,24.0,275.0,7514.0,1683.0,33.0,545.0,29.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,208.0,0.0
LV,2014,19441.0,1860.0,81.2,,,,774.0,7014.0,296.0,741.0,35.0,305.0,7080.0,2248.0,32.0,481.0,29.0,45.0,5.0,0.0,0.0,0.0,0.0,0.0,356.0,0.0
LV,2015,18906.0,1860.0,79.8,,,,886.0,6514.0,267.0,683.0,18.0,442.0,7726.0,1680.0,23.0,429.0,24.0,30.0,8.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0
LV,2016,15873.0,1859.6,76.6,,,,844.0,5212.0,610.0,727.0,24.0,445.0,5503.0,1661.0,31.0,611.0,29.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0
LV,2017,15014.0,1859.6,74.0,,,,818.0,6097.0,388.0,567.0,23.0,309.0,4587.0,1486.0,31.0,613.0,25.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
LV,2018,17859.0,1859.6,75.8,,,,1341.0,8064.0,537.0,829.0,13.0,506.0,4320.0,1611.0,49.0,452.0,34.0,34.0,4.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0
LV,2019,15019.0,1859.6,73.6,,,,860.0,6455.0,372.0,967.0,15.0,629.0,3470.0,1649.0,35.0,420.0,24.0,48.0,6.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0
LV,2020,7979.0,1859.1,56.5,,,,822.0,1223.0,386.0,1006.0,15.0,654.0,2290.0,1273.0,48.0,170.0,12.0,57.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
LV,2021,7367.0,1859.1,53.4,,,,858.0,645.0,444.0,1086.0,8.0,744.0,2009.0,1192.0,65.0,192.0,19.0,38.0,6.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0
LV,2022,7410.0,1864.9,53.2,,,,1038.0,1955.0,745.0,1043.0,6.0,340.0,1159.0,652.0,107.0,285.0,17.0,29.0,5.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0
LV,2023,5191.0,1830.9,44.0,,,,1660.0,651.0,659.0,890.0,6.0,112.0,596.0,323.0,24.0,228.0,8.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
LV,2024,3509.0,,,,,,1499.0,26.0,323.0,734.0,5.0,112.0,453.0,255.0,15.0,62.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0
NL,2008,6984.0,2888.0,6.7,,,,9.0,1229.0,1421.0,35.0,0.0,153.0,57.0,433.0,101.0,327.0,7.0,101.0,0.0,148.0,0.0,207.0,1.0,9.0,2746.0,0.0
NL,2009,5578.0,2896.0,6.0,,,,98.0,1108.0,894.0,14.0,0.0,119.0,44.0,430.0,76.0,244.0,5.0,93.0,0.0,93.0,0.0,148.0,3.0,10.0,2200.0,0.0
NL,2010,5925.0,3013.0,5.8,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,1873.0,0.0
NL,2011,6378.0,3013.0,6.3,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,1717.0,0.0
NL,2012,6142.0,3013.0,6.2,,,,17.0,1647.0,1102.0,5.0,0.0,144.0,61.0,387.0,148.0,296.0,3.0,135.0,0.0,45.0,0.0,145.0,4.0,11.0,1991.0,0.0
NL,2013,6078.0,3013.0,5.8,,,,31.0,1652.0,1065.0,30.0,0.0,88.0,104.0,391.0,92.0,352.0,2.0,127.0,0.0,65.0,0.0,69.0,4.0,13.0,1991.0,0.0
NL,2014,6169.0,3032.0,5.8,,,,35.0,1548.0,1118.0,13.0,0.0,131.0,68.0,390.0,101.0,376.0,2.0,101.0,0.0,49.0,0.0,82.0,6.0,16.0,2133.0,0.0
NL,2015,6545.0,3031.0,6.2,,,,58.0,1360.0,1179.0,48.0,0.0,172.0,119.0,488.0,122.0,412.0,2.0,192.0,0.0,36.0,0.0,95.0,5.0,20.0,2239.0,0.0
NL,2016,6641.0,3058.0,6.1,,,,35.0,1438.0,1101.0,13.0,0.0,187.0,124.0,508.0,100.0,465.0,2.0,107.0,0.0,14.0,0.0,101.0,5.0,16.0,2426.0,0.0
NL,2017,6685.0,3055.0,6.1,,,,13.0,1094.0,1128.0,12.0,0.0,120.0,125.0,552.0,128.0,470.0,2.0,455.0,0.0,11.0,0.0,92.0,5.0,5.0,2471.0,0.0
NL,2018,7058.0,3040.0,6.5,,,,8.0,1007.0,1134.0,21.0,0.0,116.0,141.0,351.0,140.0,548.0,2.0,220.0,0.0,22.0,0.0,124.0,6.0,1.0,3216.0,0.0
NL,2019,7080.0,3040.0,6.4,,,,8.0,1411.0,1230.0,16.0,0.0,88.0,136.0,447.0,73.0,447.0,3.0,243.0,0.0,22.0,0.0,109.0,7.0,0.0,2839.0,0.0
NL,2020,6665.0,3041.0,6.2,,,,63.0,1234.0,972.0,56.0,0.0,121.0,178.0,540.0,47.0,379.0,2.0,197.0,0.0,22.0,0.0,118.0,1.0,1.0,2734.0,0.0
NL,2021,7188.0,3041.0,6.4,,,,108.0,1321.0,1060.0,51.0,0.0,126.0,197.0,503.0,59.0,442.0,2.0,178.0,0.0,25.0,0.0,143.0,3.0,0.0,2969.0,0.0
NL,2022,7176.0,3041.0,6.6,,,,96.0,1640.0,936.0,34.0,0.0,132.0,193.0,485.0,48.0,352.0,2.0,164.0,0.0,22.0,0.0,127.0,6.0,0.0,2938.0,0.0
NL,2023,6493.0,3041.0,6.4,,,,138.0,1308.0,899.0,30.0,0.0,103.0,171.0,492.0,40.0,331.0,1.0,162.0,0.0,18.0,0.0,129.0,2.0,1.0,2667.0,0.0
NL,2024,6182.0,,,,,,137.0,828.0,946.0,56.0,0.0,117.0,157.0,481.0,58.0,290.0,1.0,152.0,0.0,23.0,0.0,136.0,1.0,1.0,2796.0,0.0
PL,2008,52043.0,20196.0,33.8,133073.5,89603.5,43470.0,1192.0,15890.0,11608.0,227.0,3.0,567.0,7332.0,2899.0,1546.0,3420.0,122.0,380.0,60.0,1300.0,0.0,248.0,0.0,5.0,1772.0,144.0
PL,2009,43445.0,20360.0,28.8,108494.5,29346.5,79148.5,1115.0,15146.0,9228.0,235.0,2.0,354.0,6589.0,2286.0,1206.0,1909.0,75.0,193.0,42.0,1062.0,0.0,147.0,0.0,2.0,1074.0,174.0
PL,2010,48705.0,20228.0,29.5,109822.0,83125.0,26697.0,1566.0,15765.0,11656.0,244.0,1.0,428.0,7410.0,2781.0,1145.0,1866.0,34.0,187.0,28.0,1117.0,0.0,183.0,0.0,9.0,1425.0,510.0
PL,2011,53746.0,20228.0,29.9,137995.0,101577.5,36397.5,1756.0,16129.0,15165.0,160.0,0.0,378.0,7067.0,3059.0,1118.0,1963.0,46.0,250.0,31.0,1252.0,0.0,288.0,0.0,43.0,1882.0,505.0
PL,2012,48903.0,20094.0,27.6,128269.5,100531.5,27641.0,1681.0,14823.0,11766.0,268.0,4.0,428.0,7046.0,2876.0,953.0,2173.0,69.0,259.0,39.0,1060.0,0.0,343.0,1.0,112.0,2207.0,565.0
PL,2013,50881.0,19328.0,26.4,127954.0,102312.5,25596.5,1634.0,16487.0,12210.0,366.0,8.0,489.0,7465.0,2926.0,870.0,1772.0,137.0,298.0,164.0,998.0,0.0,264.0,1.0,140.0,1843.0,473.0
PL,2014,50073.0,19240.0,26.5,124987.0,100836.5,24088.5,1572.0,14376.0,12751.0,574.0,5.0,521.0,7671.0,2654.0,936.0,1920.0,64.0,274.0,163.0,795.0,0.0,266.0,0.0,175.0,2163.0,558.0
PL,2015,50603.0,19231.0,25.5,121287.5,101099.5,20157.0,1397.0,14502.0,12416.0,508.0,1.0,454.0,7488.0,2518.0,774.0,1882.0,48.0,225.0,30.0,829.0,0.0,309.0,0.0,71.0,2491.0,811.0
PL,2016,50650.0,19132.0,24.7,123985.0,102371.5,21441.0,1315.0,14149.0,11264.0,588.0,0.0,398.0,8564.0,2525.0,750.0,2213.0,41.0,192.0,35.0,849.0,0.0,358.0,0.0,195.0,3242.0,664.0
PL,2017,54797.0,19209.0,23.9,143767.0,117780.5,25570.0,1404.0,15006.0,14449.0,470.0,1.0,527.0,8743.0,2816.0,940.0,2446.0,57.0,266.0,28.0,923.0,0.0,423.0,0.0,228.0,4194.0,632.0
PL,2018,59388.0,19196.0,26.8,150025.5,123867.5,25707.0,1168.0,15762.0,16990.0,309.0,2.0,560.0,9388.0,2988.0,918.0,2599.0,51.0,386.0,84.0,867.0,0.0,467.0,0.0,125.0,4477.0,871.0
PL,2019,54584.0,19359.0,24.0,141734.0,117306.5,23956.0,885.0,14786.0,14278.0,415.0,1.0,398.0,9429.0,3096.0,754.0,2072.0,57.0,488.0,116.0,739.0,0.0,458.0,1.0,62.0,5793.0,13.0
PL,2020,51096.0,19383.0,22.6,132289.0,111066.0,20743.5,1069.0,12267.0,12580.0,383.0,3.0,525.0,9228.0,3299.0,775.0,1959.0,60.0,410.0,355.0,686.0,0.0,452.0,0.0,61.0,6233.0,16.0
PL,2021,54387.0,19287.0,22.3,143369.0,119870.5,22729.5,890.0,13099.0,13077.0,353.0,1.0,570.0,10159.0,3352.0,845.0,2118.0,82.0,386.0,2.0,811.0,0.0,459.0,0.0,42.0,7098.0,266.0
PL,2022,59306.0,19355.0,23.2,147110.5,123922.5,22714.0,1837.0,16224.0,13549.0,468.0,1.0,571.0,10752.0,3251.0,742.0,2519.0,46.0,357.0,2.0,769.0,0.0,464.0,0.0,48.0,7190.0,242.0
PL,2023,61085.0,19539.0,24.1,,123054.5,19204.0,2681.0,14838.0,14593.0,712.0,30.0,293.0,11768.0,2837.0,778.0,2630.0,40.0,271.0,4.0,634.0,0.0,421.0,0.0,60.0,7345.0,216.0
PL,2024,57992.0,,,,115190.5,21301.0,2206.0,10334.0,15649.0,704.0,17.0,264.0,11390.0,3230.0,1059.0,2156.0,56.0,294.0,1.0,770.0,0.0,435.0,0.0,36.0,7905.0,208.0
PT,2008,2549.0,2841.6,9.7,,,,257.0,0.0,443.0,29.0,0.0,106.0,597.0,54.0,396.0,102.0,0.0,13.0,0.0,12.0,0.0,43.0,0.0,0.0,497.0,0.0
PT,2009,2174.0,2841.6,9.4,,,,108.0,0.0,403.0,32.0,0.0,180.0,481.0,47.0,332.0,69.0,0.0,6.0,0.0,22.0,0.0,37.0,0.0,0.0,456.0,0.0
PT,2010,2313.0,2843.0,10.9,,,,92.0,0.0,432.0,59.0,0.0,271.0,304.0,26.0,395.0,107.0,0.0,9.0,6.0,26.0,0.0,43.0,0.0,0.0,543.0,0.0
PT,2011,2322.0,2793.9,10.9,,,,310.0,0.0,374.0,55.0,0.0,45.0,380.0,28.0,320.0,118.0,0.0,9.0,3.0,32.0,0.0,48.0,0.0,0.0,599.0,0.0
PT,2012,2421.0,2541.2,12.8,,,,321.0,0.0,276.0,39.0,0.0,67.0,597.0,40.0,275.0,130.0,0.0,4.0,0.0,28.0,0.0,50.0,0.0,0.0,594.0,0.0
PT,2013,2290.0,2544.4,12.7,,,,332.0,0.0,239.0,31.0,0.0,64.0,440.0,45.0,251.0,172.0,0.0,2.0,0.0,50.0,0.0,48.0,0.0,0.0,617.0,0.0
PT,2014,2434.0,2546.0,12.8,,,,315.0,0.0,198.0,29.0,0.0,73.0,399.0,46.0,259.0,187.0,0.0,2.0,0.0,75.0,0.0,848.0,0.0,0.0,4.0,0.0
PT,2015,2688.0,2546.0,14.1,,,,276.0,0.0,199.0,12.0,0.0,101.0,554.0,63.0,264.0,219.0,0.0,1.0,0.0,100.0,0.0,60.0,0.0,0.0,840.0,0.0
PT,2016,2774.0,2546.0,14.5,,,,298.0,0.0,206.0,6.0,0.0,93.0,519.0,55.0,197.0,261.0,0.0,0.0,0.0,86.0,0.0,67.0,0.0,0.0,986.0,0.0
PT,2017,2751.0,2545.96,14.1,,,,287.0,0.0,173.0,2.0,0.0,71.0,606.0,59.0,83.0,198.0,0.0,4.0,0.0,69.0,0.0,66.0,0.0,0.0,1132.0,0.0
