STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,tra_mode,Mode of transport,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IE,Ireland,2020,,99.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IE,Ireland,2021,,99.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IE,Ireland,2022,,99.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IE,Ireland,2023,,99.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2008,,88.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2009,,90.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2010,,90.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2011,,88.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2012,,87.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2013,,88.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2014,,86.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2015,,86.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2016,,85.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2017,,86.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2018,,86.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2019,,88.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2020,,88.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2021,,87.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2022,,87.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,IT,Italy,2023,,88.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2008,,27.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2009,,29.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2010,,27.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2011,,26.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2012,,29.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2013,,33.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2014,,31.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2015,,34.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2016,,35.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2017,,33.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2018,,32.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2019,,32.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2020,,35.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2021,,37.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2022,,53.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LT,Lithuania,2023,,60.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2008,,77.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2009,,80.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2010,,75.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2011,,78.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2012,,84.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2013,,82.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2014,,85.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2015,,84.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2016,,87.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2017,,87.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2018,,84.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2019,,85.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2020,,85.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2021,,85.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2022,,86.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LU,Luxembourg,2023,,85.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2008,,16.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2009,,14.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2010,,17.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2011,,15.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2012,,15.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2013,,18.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2014,,18.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2015,,20.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2016,,23.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2017,,26.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2018,,24.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2019,,26.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2020,,43.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2021,,46.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2022,,46.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,LV,Latvia,2023,,56.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2008,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2009,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2010,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2011,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2012,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2013,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2014,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2015,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2016,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2017,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2018,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2019,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2020,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2021,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2022,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,MT,Malta,2023,,100.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2008,,49.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2009,,53.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2010,,48.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2011,,48.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2012,,47.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2013,,48.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2014,,48.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2015,,49.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2016,,50.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2017,,49.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2018,,51.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2019,,51.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2020,,52.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2021,,52.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2022,,52.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NL,Netherlands,2023,,52.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2008,,84.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2009,,83.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2010,,84.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2011,,84.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2012,,85.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2013,,86.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2014,,86.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2015,,87.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2016,,87.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2017,,84.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2018,,85.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2019,,85.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2020,,84.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2021,,84.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2022,,85.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,NO,Norway,2023,,86.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2008,,66.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2009,,71.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2010,,70.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2011,,70.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2012,,72.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2013,,73.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2014,,73.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2015,,74.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2016,,75.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2017,,76.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2018,,73.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2019,,76.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2020,,77.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2021,,77.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2022,,76.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PL,Poland,2023,,75.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2008,,90.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2009,,90.6,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2010,,89.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2011,,89.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2012,,87.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2013,,87.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2014,,87.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2015,,85.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2016,,85.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2017,,85.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2018,,85.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2019,,87.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2020,,85.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2021,,89.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2022,,87.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,PT,Portugal,2023,,85.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2008,,49.8,,e,estimated,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2009,,52.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2010,,36.9,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2011,,37.2,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2012,,39.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2013,,40.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2014,,40.8,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2015,,38.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2016,,40.3,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2017,,42.4,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2018,,44.1,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2019,,45.0,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2020,,45.5,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2021,,49.7,,,,,
dataflow,ESTAT:TRAN_HV_FRMOD(1.0),Modal split of inland freight transport,A,Annual,PC,Percentage,ROAD,Roads,RO,Romania,2022,,54.0,,,,,
