STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,consign,Type of consignment,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,RO,Romania,2016,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,RO,Romania,2017,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,RO,Romania,2018,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,RO,Romania,2019,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,RO,Romania,2020,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,RO,Romania,2021,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,RO,Romania,2022,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,RO,Romania,2023,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,RO,Romania,2024,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2008,,44866,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2009,,36606,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2010,,45453,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2011,,42593,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2012,,41885,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2013,,38082,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2014,,37687,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2015,,35929,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2016,,39060,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2017,,40525,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2018,,36502,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2019,,35862,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2020,,37318,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2021,,39624,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2022,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2023,,36693,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SE,Sweden,2024,,34408,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2008,,8629,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2009,,7584,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2010,,9072,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2011,,9722,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2012,,9331,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2013,,10815,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2014,,11952,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2015,,11647,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2016,,12185,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2017,,13908,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2018,,13719,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2019,,14094,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2020,,12542,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2021,,12690,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2022,,13327,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2023,,12518,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SI,Slovenia,2024,,12064,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2008,,29516,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2009,,26695,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2010,,30405,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2011,,27312,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2012,,26931,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2013,,27049,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2014,,27758,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2015,,29388,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2016,,35035,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2017,,32628,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2018,,35686,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2019,,37636,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2020,,33761,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2021,,33617,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2022,,30698,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2023,,28842,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,SK,Slovakia,2024,,28468,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,TR,Türkiye,2008,,19439,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,TR,Türkiye,2009,,18292,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,TR,Türkiye,2010,,21196,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,TR,Türkiye,2011,,21783,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,TR,Türkiye,2012,,19261,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,TR,Türkiye,2013,,22047,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,TR,Türkiye,2014,,23552,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,TR,Türkiye,2015,,21371,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,TR,Türkiye,2016,,21601,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,TR,Türkiye,2023,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,TRN_FUL,Full train load,THS_T,Thousand tonnes,TR,Türkiye,2024,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),BE,Belgium,2013,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),BE,Belgium,2014,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),BE,Belgium,2015,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),BE,Belgium,2016,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),BE,Belgium,2017,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),BE,Belgium,2018,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),BE,Belgium,2019,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),BE,Belgium,2020,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),BE,Belgium,2021,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),BE,Belgium,2022,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),BE,Belgium,2023,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),BE,Belgium,2024,,,,,,C,confidential
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2008,,3975,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2009,,3021,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2010,,3137,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2011,,3022,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2012,,3078,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2013,,3293,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2014,,3000,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2015,,2925,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2016,,2905,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2017,,2857,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2018,,2795,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2019,,2701,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2020,,2471,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2021,,2512,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2022,,2526,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2023,,2210,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),CH,Switzerland,2024,,2134,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),DE,Germany,2008,,31650,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),DE,Germany,2010,,27619,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),DE,Germany,2011,,29392,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),DE,Germany,2012,,24663,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),DE,Germany,2013,,28269,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),DE,Germany,2014,,27129,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),DE,Germany,2016,,29539,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),DE,Germany,2017,,35789,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),DE,Germany,2018,,27446,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),DE,Germany,2019,,27178,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2008,,10777,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2009,,8872,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2010,,9750,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2011,,9395,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2012,,9275,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2013,,9470,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2014,,9597,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2015,,8468,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2016,,9445,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2017,,10319,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2018,,11030,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2019,,10088,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2020,,9914,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2021,,10275,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2022,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2023,,7869,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),FI,Finland,2024,,8226,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2011,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2012,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2013,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2014,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2015,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2016,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2017,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2018,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2019,,0,,,,,
dataflow,ESTAT:RAIL_GO_CONSGMT(1.0),Goods transported by type of consignment,A,Annual,WAG_FUL,Full wagon load,MIO_TKM,Million tonne-kilometre (TKM),HR,Croatia,2020,,0,,,,,
